'Start Hour','Start Minute','End Hour','End Minute','Start Station','End Station'
18,34,18,39,31256,31265
18,34,18,45,31205,31620
18,34,18,42,31019,31073
18,34,18,39,31266,31203
18,34,19,1,31122,31225
18,34,18,46,31623,31232
18,34,18,51,31262,31102
18,34,18,37,31105,31117
18,34,18,52,31234,31306
18,34,18,42,31603,31503
18,34,18,40,31244,31628
18,34,18,46,31205,31600
18,34,18,40,31401,31400
18,35,18,56,31628,31281
18,35,18,51,31231,31101
18,33,18,39,31302,31303
18,33,18,41,31036,31034
18,33,19,16,31258,31243
18,33,18,47,31223,31290
18,33,18,39,31023,31017
18,33,18,41,31631,31613
18,33,18,57,31290,31290
18,33,18,51,31616,31108
18,33,18,37,31408,32010
18,33,18,37,31241,31213
18,33,18,40,31227,31600
18,33,19,16,31258,31243
18,33,18,45,31252,31241
18,33,18,42,31401,31107
18,33,18,37,31213,31267
18,33,18,44,31602,31407
18,33,18,38,31612,31610
18,33,19,2,31202,31613
18,33,18,44,31202,31506
18,33,19,2,31623,31511
18,33,18,40,31248,31264
18,33,19,5,31205,31115
18,33,18,44,32053,32048
18,33,18,43,31281,31118
18,33,18,49,31503,31280
18,34,18,36,31012,31007
18,32,18,45,31239,31118
18,32,18,39,31639,31505
18,32,18,42,31239,31101
18,32,18,49,31218,31258
18,32,18,59,31212,31032
18,32,18,52,31265,31634
18,32,18,39,31509,31265
18,32,18,42,31230,31289
18,32,18,40,31262,31203
18,32,19,21,31258,31256
18,32,18,40,31228,31519
18,32,18,58,31623,31077
18,32,18,52,31505,31608
18,32,19,33,32008,32008
18,32,18,41,31202,31212
18,32,18,43,31231,31244
18,32,18,43,31281,31101
18,32,18,41,31400,31245
18,32,18,36,31200,31239
18,32,18,43,31114,31307
18,33,18,37,31612,31632
18,31,18,40,32045,32038
18,31,18,37,31222,31253
18,31,18,36,32048,32008
18,31,18,37,31109,31636
18,31,18,38,31254,31241
18,31,19,18,31290,31241
18,31,18,38,31619,31631
18,31,18,45,31230,31246
18,31,18,42,31265,31603
18,31,18,47,31249,31627
18,31,18,37,31286,31109
18,31,18,37,31021,31031
18,31,18,52,31257,31503
18,31,18,40,31613,31630
18,31,18,48,31616,31208
18,31,18,44,31244,31244
18,31,18,55,31513,31205
18,31,18,38,31517,31512
18,31,18,42,31201,31120
18,31,18,39,31023,31039
18,31,18,39,31108,31634
18,31,18,46,31065,31059
18,31,18,33,31610,31605
18,31,19,0,31246,31616
18,31,18,55,31275,31118
18,31,18,55,31265,31247
18,31,18,40,31110,31214
18,31,18,36,31802,31804
18,32,18,50,31223,31257
18,32,18,45,31623,31601
18,30,18,34,31608,31606
18,30,18,56,31215,31286
18,30,18,37,31266,31265
18,30,18,56,31215,31286
18,30,18,40,31116,31241
18,30,18,35,31108,31209
18,30,18,44,31222,31232
18,30,18,35,31203,31281
18,30,18,40,31267,31223
18,30,18,36,31302,31304
18,30,18,37,31109,31201
18,30,18,54,31270,31203
18,30,18,32,31623,31639
18,30,18,56,31603,31103
18,30,18,55,31248,31216
18,30,18,49,31218,31258
18,30,18,33,31225,31246
18,30,18,55,31248,31216
18,30,18,33,31123,31101
18,30,18,37,31021,31051
18,30,18,36,31203,31245
18,30,19,18,31290,31241
18,30,18,35,31400,31115
18,30,18,56,31215,31286
18,30,18,37,31117,31104
18,30,18,43,31083,31044
18,30,19,18,31290,31241
18,30,19,54,31027,31215
18,31,18,49,31200,31302
18,31,18,35,31030,31019
18,31,18,48,31029,31285
18,29,18,50,32046,32046
18,29,18,48,31288,31630
18,29,23,36,31212,31200
18,29,18,55,31007,31085
18,29,18,51,31241,31618
18,29,19,18,31290,31241
18,29,18,41,31637,31238
18,29,18,38,31271,31631
18,29,18,32,31215,31314
18,29,18,37,31605,31616
18,29,18,52,31609,31209
18,29,18,42,31316,31226
18,29,18,35,31220,31205
18,29,18,43,31248,31623
18,29,18,50,31249,31000
18,29,18,41,31228,31241
18,29,18,38,31600,31281
18,29,18,43,31257,31201
18,29,18,38,31400,31107
18,30,18,46,31270,31108
18,30,18,45,31243,31205
18,30,19,33,32008,32008
18,30,18,39,31604,31244
18,30,18,42,31266,31400
18,28,18,37,31623,31622
18,28,18,41,31113,31286
18,28,18,34,31408,32011
18,28,18,55,31611,31639
18,28,18,55,31611,31639
18,28,18,42,31515,31502
18,28,19,7,31205,31404
18,28,18,41,31230,31639
18,28,18,57,31258,31248
18,28,18,40,31110,31286
18,28,18,31,31029,31080
18,28,18,34,31102,31101
18,28,18,43,31616,31634
18,28,18,33,31244,31108
18,28,18,42,31629,31256
18,28,18,37,31016,31026
18,28,18,37,31281,31506
18,28,18,41,31237,31241
18,29,18,33,31623,31615
18,29,18,50,31270,31278
18,29,18,39,31621,31628
18,27,18,37,31255,31204
18,27,18,33,31245,31506
18,27,18,34,31269,31606
18,27,18,35,31623,31632
18,27,18,58,32046,31215
18,27,18,34,31623,31622
18,27,18,29,31232,31270
18,27,18,43,31098,31010
18,27,18,40,31239,31636
18,27,18,53,31289,31258
18,27,18,39,31629,31208
18,27,18,54,32021,31309
18,27,18,40,31220,31229
18,27,18,34,31222,31265
18,27,20,19,31248,31238
18,27,18,49,31252,31615
18,27,18,42,31122,31203
18,27,18,30,31123,31102
18,27,18,44,31229,31404
18,27,18,35,31224,31261
18,27,18,39,31231,31228
18,27,20,18,31248,31238
18,27,18,38,31225,31234
18,27,18,33,31248,31264
18,27,18,33,31114,31278
18,27,18,42,31275,31114
18,27,18,47,31227,31209
18,27,18,53,31044,31097
18,27,18,47,31227,31209
18,27,18,31,31121,31113
18,27,18,49,31213,31104
18,27,18,34,31047,31087
18,27,18,29,31239,31267
18,27,18,34,32043,32034
18,27,18,50,31257,31266
18,28,18,31,31629,31613
18,28,18,33,31282,31268
18,28,18,40,31114,31284
18,28,18,36,31114,31267
18,26,18,33,31024,31069
18,26,19,20,31623,31407
18,26,18,38,31104,31281
18,26,18,30,31101,31109
18,26,18,57,31503,31604
18,26,18,44,31506,31501
18,26,18,30,31231,31270
18,26,18,38,31607,31208
18,26,18,38,31101,31277
18,26,18,43,31104,31513
18,26,18,36,31400,31407
18,26,18,53,31289,31258
18,26,18,50,31222,31401
18,26,18,30,31606,31613
18,26,18,40,31605,31265
18,26,18,34,31244,31623
18,26,18,29,31260,31257
18,26,18,33,31202,31200
18,26,18,54,31289,31258
18,26,18,45,31616,31244
18,27,18,57,31618,31634
18,27,18,44,31606,31244
18,27,18,42,31217,31281
18,25,18,30,31119,31268
18,25,19,0,31089,31904
18,25,18,36,31234,31278
18,25,18,54,31282,31208
18,25,18,31,31105,31109
18,25,20,10,31215,31237
18,25,18,39,31312,31101
18,25,18,46,31113,31507
18,25,18,37,31230,31211
18,25,18,27,31620,31270
18,25,18,34,31509,31278
18,25,18,43,31256,31611
18,25,18,32,31616,31269
18,25,18,49,31910,31910
18,25,20,10,31215,31237
18,25,18,40,31200,31503
18,25,18,41,31241,31500
18,25,18,42,31603,31511
18,25,18,59,31212,31113
18,25,18,34,31121,31105
18,25,18,40,31627,31504
18,25,18,37,31216,31101
18,25,18,38,31278,31111
18,26,18,31,31241,31203
18,24,18,41,31005,31909
18,24,18,27,31103,31104
18,24,18,31,31237,31234
18,24,18,27,31504,31511
18,24,18,40,31104,31404
18,24,18,32,31629,31617
18,24,18,47,31612,31629
18,24,18,34,31262,31221
18,24,18,32,31110,31119
18,24,18,30,31123,31111
18,24,18,48,31637,31120
18,24,18,41,31101,31211
18,24,18,37,31519,31203
18,24,18,33,31104,31307
18,24,18,29,31044,31048
18,24,18,47,31248,31002
18,24,18,45,31278,31603
18,24,18,42,31230,31273
18,24,23,36,31212,31200
18,25,18,33,31222,31205
18,23,18,53,31254,31312
18,23,18,35,31221,31117
18,23,18,46,31261,31003
18,23,18,27,31313,31305
18,23,18,30,31039,31021
18,23,18,25,31007,31011
18,23,18,36,31248,31629
18,23,18,27,31040,31034
18,23,18,36,31236,31201
18,23,18,42,31611,31241
18,23,18,36,31230,31278
18,23,18,44,31249,31052
18,23,18,31,31632,31639
18,23,18,34,31218,31623
18,23,18,55,31234,31502
18,23,18,31,31623,31622
18,23,18,30,32038,32045
18,23,18,35,31283,31257
18,23,18,27,31504,31511
18,23,18,31,31637,31618
18,23,18,33,31204,31237
18,24,18,53,31254,31312
18,24,18,29,31205,31237
18,24,18,36,31270,31639
18,24,18,43,31116,31231
18,22,18,39,31034,31904
18,22,22,15,31200,31104
18,22,18,38,31221,31401
18,22,18,26,31257,31285
18,22,18,47,31284,31031
18,22,18,32,31220,31249
18,22,18,31,31226,31237
18,22,18,26,31257,31279
18,22,18,26,31234,31275
18,22,18,31,31245,31239
18,22,18,32,31604,31228
18,23,19,38,31227,31216
18,21,18,24,31634,31209
18,21,18,51,31306,31245
18,21,18,36,31102,31230
18,21,18,38,31255,31280
18,21,18,38,31218,31209
18,21,18,39,31631,31247
18,21,18,48,31111,31244
18,21,18,35,31620,31622
18,21,18,39,31108,31262
18,21,18,29,31266,31109
18,21,18,34,31503,31202
18,21,18,30,31623,31632
18,21,18,27,31509,31223
18,21,18,41,31230,31611
18,21,18,38,31252,31202
18,21,18,30,31623,31632
18,21,18,45,31211,31629
18,21,18,31,31262,31263
18,21,18,36,31208,31627
18,22,18,42,31265,31229
18,22,18,34,31276,31110
18,22,18,42,31225,31230
18,20,18,25,31619,31269
18,20,18,34,31200,31506
18,20,18,30,31265,31290
18,20,18,39,31600,31282
18,20,18,26,31623,31612
18,20,18,43,31290,31289
18,20,18,31,31605,31209
18,20,18,25,31408,32010
18,20,18,31,31605,31209
18,20,18,26,31229,31280
18,20,18,27,31241,31200
18,20,18,36,31230,31278
18,20,18,26,31201,31282
18,20,18,29,31263,31282
18,20,18,24,31034,31023
18,20,18,32,31204,31248
18,20,18,34,31278,31509
18,20,18,26,31627,31637
18,20,18,28,31232,31600
18,20,18,31,31102,31101
18,20,18,33,31037,31016
18,20,18,35,31219,31269
18,20,18,27,31632,31623
18,20,18,30,31603,31617
18,20,18,25,31602,31107
18,20,18,34,31275,31110
18,21,18,56,31236,31111
18,20,18,30,31011,31005
18,19,18,28,31618,31618
18,19,18,28,31238,31257
18,19,20,48,31904,31904
18,19,18,28,31115,31104
18,19,19,14,31278,31222
18,19,18,32,31213,31202
18,19,19,10,32002,31289
18,19,18,26,31241,31223
18,19,18,31,31277,31229
18,19,18,29,31277,31241
18,19,18,29,31203,31109
18,19,18,35,31201,31251
18,19,18,39,31241,31314
18,19,18,39,31241,31314
18,19,19,10,32002,31289
18,19,18,53,31100,31515
18,19,18,25,31241,31201
18,19,18,29,31401,31113
18,19,18,35,31627,31202
18,19,18,24,31201,31200
18,19,18,46,31287,31114
18,19,18,37,31077,31025
18,19,18,27,31262,31248
18,19,18,29,31213,31266
18,19,18,32,31207,31116
18,19,18,24,31043,31047
18,19,18,23,31307,31305
18,19,18,39,31255,31115
18,20,18,43,31290,31289
18,20,18,32,31207,31116
18,18,18,19,31121,31106
18,18,18,32,31214,31513
18,18,18,37,31108,31613
18,18,18,46,31307,31200
18,18,18,31,31074,31022
18,18,18,28,31220,31227
18,18,18,23,31406,31404
18,18,18,27,31618,31634
18,18,18,27,31616,31505
18,18,18,24,31229,31280
18,18,22,36,32003,32048
18,18,18,41,32027,32046
18,18,18,44,31242,31628
18,18,18,38,31108,31613
18,18,18,23,31408,32026
18,18,18,21,31516,31500
18,18,18,25,31013,31005
18,18,18,31,31200,31237
18,18,18,40,31239,31628
18,18,18,28,31279,31241
18,18,18,31,31007,31249
18,18,18,29,31626,31616
18,18,18,34,31045,31041
18,18,18,20,31230,31230
18,18,18,26,31623,31611
18,18,18,23,31110,31239
18,19,18,25,31610,31612
18,19,18,31,31223,31203
18,19,18,56,31249,31278
18,19,18,27,31114,31107
18,19,18,49,31220,31632
18,17,19,10,32002,31289
18,17,18,34,31600,31241
18,17,18,20,31019,31079
18,17,18,34,31600,31241
18,17,18,57,31106,31609
18,17,18,24,31641,31641
18,17,18,25,31265,31503
18,17,18,20,31109,31118
18,17,18,24,31604,31603
18,17,18,25,31622,31610
18,17,18,24,31213,31278
18,17,18,34,31220,31106
18,17,18,22,31400,31401
18,17,18,32,31122,31213
18,17,18,46,31215,31618
18,17,18,50,31312,31003
18,17,18,39,31628,31283
18,17,18,29,31222,31239
18,17,18,30,31203,31506
18,17,18,30,31628,31270
18,17,18,46,31307,31200
18,17,18,46,31307,31200
18,18,18,25,31255,31200
18,16,18,28,31222,31288
18,16,18,23,31097,31047
18,16,18,22,31205,31211
18,16,18,24,31625,31209
18,16,18,24,31625,31209
18,16,18,25,31101,31200
18,16,18,24,31625,31209
18,16,18,22,31037,31036
18,16,18,27,32014,31315
18,16,18,32,31225,31286
18,16,18,21,31026,31070
18,16,18,20,31023,31033
18,16,18,27,31254,31268
18,16,18,21,31026,31070
18,16,18,23,31244,31628
18,16,18,35,31213,31285
18,16,18,24,31213,31278
18,16,18,28,31254,31212
18,16,18,49,31306,31603
18,16,18,34,31267,31623
18,16,18,19,31504,31511
18,16,18,20,31103,31119
18,16,18,33,31201,31115
18,16,18,31,31603,31109
18,16,18,38,31244,31207
18,16,18,36,31518,31616
18,16,18,36,31518,31616
18,16,18,31,31257,31282
18,16,18,30,31271,31247
18,16,18,26,31201,31110
18,17,18,30,31263,31200
18,15,18,24,31623,31622
18,15,18,20,31290,31248
18,15,18,20,31290,31248
18,15,18,23,31212,31260
18,15,18,33,31249,31248
18,15,18,22,31109,31101
18,15,18,24,31620,31612
18,15,18,22,31026,31070
18,15,18,32,31400,31105
18,15,18,24,31231,31286
18,15,18,20,31602,31406
18,15,18,20,31263,31256
18,15,18,20,31114,31200
18,15,18,41,31234,31070
18,15,18,41,31266,31280
18,15,18,22,31106,31117
18,15,18,28,31615,31637
18,15,18,27,31603,31518
18,15,18,46,31117,31274
18,15,18,31,31230,31506
18,15,18,40,31620,31404
18,15,18,55,31098,31059
18,15,18,26,31516,31603
18,15,18,23,31119,31201
18,15,18,29,31639,31208
18,15,18,25,31281,31627
18,15,18,22,31100,31247
18,15,18,41,31106,31289
18,15,18,26,31271,31616
18,15,18,34,31045,31041
18,15,18,27,31262,31282
18,15,18,34,31247,31258
18,16,18,32,31247,31258
18,14,18,19,31102,31111
18,14,18,29,31258,31285
18,14,18,27,31207,31270
18,14,18,45,31257,31628
18,14,18,29,31286,31235
18,14,18,16,31119,31101
18,14,18,31,31234,31623
18,14,18,29,31212,31101
18,14,18,20,31513,31245
18,14,18,18,31506,31519
18,14,18,30,31255,31101
18,14,18,33,31249,31248
18,14,18,34,31102,31239
18,14,18,19,31610,31619
18,14,18,18,31278,31114
18,14,18,52,31237,31641
18,14,18,27,31123,31285
18,15,18,34,31102,31239
18,15,18,27,31220,31234
18,15,18,22,31034,31021
18,13,18,26,31275,31314
18,13,18,32,31220,31281
18,13,18,23,31101,31102
18,13,18,16,31408,32010
18,13,18,24,31518,31617
18,13,18,37,31014,31003
18,13,18,17,31309,32014
18,13,18,28,31110,31102
18,13,18,20,31103,31121
18,13,18,26,31275,31314
18,13,18,22,31201,31237
18,13,18,34,31267,31249
18,13,18,22,31267,31101
18,13,18,17,32012,32043
18,13,18,19,31610,31641
18,13,18,28,31265,31212
18,13,18,19,31107,31104
18,14,18,27,31301,31304
18,12,18,30,31238,31110
18,12,18,21,31408,32049
18,12,18,17,31201,31285
18,12,18,49,31260,31104
18,12,18,29,31904,31024
18,12,18,17,31256,31621
18,12,18,25,31278,31103
18,12,18,32,31014,31101
18,12,18,30,31202,31228
18,12,18,22,31213,31281
18,12,18,19,31312,31234
18,12,18,37,31400,31314
18,12,18,31,31287,31225
18,12,18,28,31618,31618
18,12,18,32,31200,31120
18,12,18,36,31249,31610
18,12,18,28,31603,31266
18,12,18,16,31401,31602
18,13,18,42,31604,31114
18,13,18,16,31103,31114
18,11,18,26,31080,31224
18,11,18,42,31312,31265
18,11,18,17,31115,31109
18,11,18,15,31613,31606
18,11,18,28,31212,31109
18,11,18,20,31228,31603
18,11,18,25,31260,31213
18,11,18,32,31314,31270
18,11,18,39,31257,31215
18,11,18,27,31110,31102
18,11,18,21,31107,31404
18,11,18,23,31238,31282
18,11,18,15,31212,31221
18,11,18,25,31278,31103
18,11,18,14,31244,31108
18,11,18,43,31248,31223
18,11,18,15,31263,31270
18,11,18,33,31275,31265
18,11,18,43,31108,31712
18,11,18,13,31623,31639
18,11,18,18,31104,31214
18,11,18,18,31101,31114
18,11,18,28,31266,31246
18,11,18,31,31248,31222
18,11,18,31,31246,31109
18,12,18,17,31607,31632
18,12,18,26,32014,32029
18,10,18,39,31604,31247
18,10,18,24,31634,31623
18,10,18,14,31263,31265
18,10,18,27,31257,31265
18,10,18,24,31281,31239
18,10,18,17,31250,31241
18,10,18,55,31243,31238
18,10,18,14,31312,31226
18,10,18,23,31049,31031
18,10,18,26,31248,31215
18,10,18,15,31404,31406
18,10,18,20,31246,31312
18,10,18,15,31641,31615
18,10,18,24,31230,31211
18,10,18,19,31100,31285
18,10,18,18,31233,31101
18,10,18,27,31277,31281
18,10,18,56,31243,31238
18,10,18,21,31267,31110
18,11,18,27,31284,31101
18,11,18,20,31111,31602
18,9,18,15,31281,31118
18,9,18,14,31602,31115
18,9,18,32,31200,31302
18,9,18,34,31623,31201
18,9,18,13,31229,31200
18,9,18,12,31250,31234
18,9,18,27,31623,31601
18,9,18,23,31238,31609
18,9,18,35,31267,31622
18,9,18,23,31269,31627
18,9,18,15,31110,31275
18,9,18,27,31623,31605
18,9,19,30,31014,31067
18,9,18,26,31213,31506
18,9,18,22,31263,31244
18,9,18,21,31254,31278
18,9,18,18,31016,31246
18,9,18,17,31602,31402
18,9,18,12,31517,31627
18,9,18,35,31260,31102
18,9,18,37,31247,31258
18,9,18,45,31224,31611
18,9,18,26,31202,31228
18,9,18,11,31402,31406
18,9,18,26,31248,31258
18,9,18,14,31223,31636
18,9,18,46,31618,31215
18,9,18,32,31205,31628
18,9,18,16,31037,31902
18,9,18,18,31312,31275
18,9,18,23,31284,31218
18,9,18,13,31262,31263
18,9,18,31,31233,31202
18,9,18,19,31202,31245
18,10,18,26,31628,31804
18,10,18,21,31200,31104
18,10,18,31,31034,31036
18,8,18,27,31519,31290
18,8,18,22,31232,31254
18,8,18,59,31243,31268
18,8,18,16,31217,31623
18,8,18,22,31232,31254
18,8,18,26,31228,31615
18,8,18,37,31283,31289
18,8,19,7,31228,31222
18,8,18,37,31247,31258
18,8,18,17,31266,31620
18,8,18,23,31254,31104
18,8,18,20,31637,31223
18,8,18,18,31236,31200
18,8,18,20,31104,31203
18,8,18,17,31200,31312
18,8,18,29,31600,31275
18,8,18,19,31251,31231
18,8,18,27,31014,31267
18,8,18,22,31627,31111
18,8,18,20,31203,31111
18,8,18,37,31247,31258
18,8,18,23,31230,31623
18,8,18,21,31638,31203
18,8,18,20,31114,31602
18,8,18,36,31110,31265
18,8,18,21,31031,31034
18,8,18,30,31513,31247
18,8,18,22,31200,31312
18,8,18,33,31641,31603
18,8,18,32,31110,31603
18,8,18,17,31254,31278
18,8,18,15,31623,31620
18,8,18,18,31252,31100
18,8,18,16,31107,31102
18,9,18,26,31248,31258
18,7,18,29,31267,31500
18,7,18,20,31247,31249
18,7,18,10,31217,31218
18,7,18,28,31121,31281
18,7,18,21,31604,31118
18,7,18,29,31233,31113
18,7,18,16,31229,31245
18,7,18,33,31260,31605
18,7,18,17,31287,31623
18,7,18,37,31257,31215
18,7,19,12,32046,31215
18,7,18,15,31253,31215
18,7,18,13,31613,31619
18,7,18,10,31408,32025
18,7,18,12,31619,31269
18,7,18,16,31092,31050
18,7,18,21,31211,31254
18,7,18,29,31101,31270
18,7,18,19,31260,31227
18,7,18,38,31257,31215
18,7,18,29,31276,31108
18,7,18,12,31304,31306
18,7,18,20,31254,31234
18,7,18,32,31237,31600
18,7,18,21,31101,31115
18,8,18,15,31114,31109
18,8,19,22,31014,31201
18,8,18,59,31243,31268
18,6,18,24,31606,31609
18,6,18,24,31237,31201
18,6,18,21,31247,31249
18,6,18,23,31247,31209
18,6,18,18,31208,31623
18,6,18,14,31201,31213
18,6,18,16,31029,31246
18,6,18,17,31245,31278
18,6,18,12,31623,31618
18,6,18,15,31610,31634
18,6,19,52,31303,31310
18,6,18,33,31246,31603
18,6,18,14,31272,31628
18,6,18,14,31605,31607
18,6,18,31,31249,31802
18,6,18,17,31100,31242
18,6,18,30,31285,31029
18,6,18,22,31200,31312
18,6,18,24,32039,32046
18,6,18,12,31623,31612
18,7,18,20,31250,31247
18,7,18,20,31227,31616
18,5,18,11,31214,31101
18,5,18,42,31202,31605
18,5,18,14,31623,31622
18,5,18,16,31250,31231
18,5,18,34,31610,31289
18,5,18,41,31269,31200
18,5,18,26,31251,31289
18,5,18,20,31247,31249
18,5,18,10,31223,31241
18,5,18,27,31254,31611
18,5,18,24,31641,31277
18,5,18,15,31262,31623
18,5,18,9,31623,31615
18,5,18,21,31227,31216
18,5,18,27,31028,31229
18,5,18,28,31213,31618
18,5,18,24,31244,31623
18,5,18,19,31023,31902
18,5,18,10,31035,31074
18,5,18,9,31623,31615
18,5,18,20,31247,31249
18,5,18,18,31603,31639
18,5,18,28,31215,31271
18,5,18,23,31622,31634
18,5,18,14,31287,31264
18,6,18,13,31212,31258
18,6,18,9,31109,31118
18,6,18,16,31201,31200
18,6,18,10,31117,31229
18,6,18,24,31243,31231
18,6,18,9,31248,31231
18,6,18,41,31246,31616
18,4,18,16,31213,31604
18,4,18,19,31603,31603
18,4,18,19,31289,31290
18,4,18,21,31263,31201
18,4,18,25,31248,31013
18,4,18,15,31267,31600
18,4,18,10,31401,31400
18,4,19,1,31314,31215
18,4,18,13,31106,31214
18,4,18,9,31610,31618
18,4,18,9,31272,31628
18,4,18,20,31212,31600
18,4,18,24,31120,31105
18,4,18,29,31002,31266
18,4,18,26,31271,31222
18,4,18,23,31243,31231
18,4,18,12,31282,31110
18,4,18,16,31203,31602
18,4,18,11,31252,31211
18,4,18,25,31271,31222
18,4,18,26,31271,31222
18,4,18,33,31228,31003
18,4,18,31,31248,31271
18,4,18,18,31002,31249
18,4,18,9,31105,31101
18,5,18,19,31234,31120
18,5,18,15,31221,31222
18,5,18,31,31248,31271
18,5,18,12,31259,31213
18,3,18,20,31230,31605
18,3,18,31,31212,31629
18,3,18,17,31613,31611
18,3,18,9,31230,31247
18,3,18,16,31638,31500
18,3,18,13,31622,31605
18,3,18,8,31205,31261
18,3,18,15,31610,31634
18,3,18,4,31623,31639
18,3,18,18,31600,31247
18,3,19,9,31204,31261
18,3,18,22,31235,31600
18,3,18,23,31249,31010
18,3,18,59,31238,31310
18,3,18,17,31623,31605
18,3,18,12,31101,31200
18,3,18,11,31270,31262
18,3,18,17,31108,31605
18,3,18,22,31233,31249
18,3,18,17,31108,31605
18,3,18,17,31204,31201
18,4,18,34,31247,31258
18,4,19,9,31204,31261
18,4,18,8,31637,31603
18,4,18,21,31500,31614
18,2,18,4,31091,31006
18,2,18,7,31001,31011
18,2,18,4,31300,31313
18,2,18,6,31007,31003
18,2,18,34,31249,31123
18,2,18,11,31620,31612
18,2,18,8,31266,31239
18,2,18,14,31233,31637
18,2,18,28,31218,31601
18,2,18,20,31254,31314
18,2,18,9,31204,31221
18,2,18,12,31238,31218
18,2,18,6,31200,31229
18,2,18,5,31610,31618
18,2,20,19,31218,31238
18,2,18,13,31408,32049
18,2,18,21,31226,31252
18,2,18,14,31243,31290
18,2,20,19,31218,31238
18,2,18,15,31205,31228
18,2,18,24,31007,31047
18,2,18,19,31509,31114
18,1,18,7,31101,31203
18,1,18,13,31623,31622
18,1,18,18,31222,31114
18,1,18,14,31205,31290
18,1,18,9,31625,31639
18,1,18,4,31623,31631
18,1,18,15,31258,31270
18,1,18,14,31205,31290
18,1,18,19,31019,31314
18,1,18,3,31209,31634
18,1,18,21,31620,31278
18,1,18,11,31275,31289
18,1,18,13,31622,31605
18,1,18,10,31254,31235
18,1,18,22,31026,31258
18,1,18,11,31234,31104
18,1,18,8,31028,31020
18,1,18,12,31230,31620
18,1,18,6,31623,31612
18,1,18,15,31270,31111
18,1,18,16,31100,31119
18,1,18,17,31211,31276
18,1,18,5,31276,31213
18,1,18,10,31252,31203
18,1,18,26,31277,31615
18,1,18,23,31637,31108
18,1,18,30,31037,31235
18,2,18,18,31267,31108
18,2,18,20,31230,31255
18,2,18,9,31267,31202
18,0,18,15,31257,31102
18,0,18,6,31047,31913
18,0,18,2,31623,31641
18,0,18,8,31400,31115
18,0,18,10,31235,31218
18,0,18,4,31625,31610
18,0,18,10,31222,31218
18,0,19,55,31237,31237
18,0,18,7,31632,31623
18,0,18,6,31229,31267
18,0,18,5,31104,31117
18,0,18,10,31267,31110
18,0,18,11,31020,31038
18,0,18,6,31201,31227
18,0,20,47,31701,31805
18,0,18,21,31287,31077
18,0,18,6,31020,31029
18,0,20,4,31107,31107
18,0,18,13,31203,31114
18,0,18,18,31213,31609
18,0,18,17,31237,31600
18,0,18,8,31400,31107
18,0,18,17,31237,31262
18,1,18,11,31205,31278
18,0,18,10,31263,31248
18,1,18,9,31269,31627
18,1,18,10,31628,31218
17,59,18,29,31222,31222
17,59,18,16,31637,31209
17,59,18,5,31241,31205
17,59,18,11,31216,31214
17,59,18,8,31611,31627
